time,close,Volume,%K,%D
1671408000,64.11,,12.666741396704401,12.864775996711876
1671494400,60.1,,8.17172962672346,12.050218585360383
1671580800,59.11,,7.061988566304223,9.300153196577362
1671667200,56.16,,3.7551843963681133,6.329634196465265
1671753600,53.67,,0.9640174868288302,3.9270634831670552
1671840000,52.35,,0.1670006680026704,1.6287341837332052
1671926400,53.68,,1.6477399242930268,0.9262526930415097
1672012800,53.23,,1.1467379202850077,0.9871595041935688
1672099200,54.05,,2.0596749053662817,1.6180509166481059
1672185600,57.19,,5.555555555555549,2.9206561270689466
1672272000,54.58,,2.6497439323090575,3.4216581310769634
1672358400,49.83,,1.4221556886227524,3.209151725495787
1672444800,48.31,,0.7204152982307443,1.5974383063875184
1672531200,46.96,,0.2727654217373038,0.8051121361969341
1672617600,50.01,,4.375389731864478,1.7895234839441752
1672704000,48.95,,3.2737476616088186,2.6406342717368667
1672790400,46.87,,4.907055766540072,4.185397720004456
1672876800,45.46,,3.497901259244453,3.892901562464448
1672963200,43.61,,1.6490105936438122,3.351322539809446
1673049600,42.01,,0.477659468603838,1.8748571071640345
1673136000,42.74,,1.2040999104388503,1.110256657562167
1673222400,44.06,,2.517663449099414,1.3998076093807013
1673308800,45.47,,3.9207881381231937,2.5475171658871534
1673395200,47.49,,5.930938401831028,4.123129996351213
1673481600,51.42,,9.841775301024978,6.564500613659734
1673568000,61.11,,19.484525823465017,11.75241317544034
1673654400,73.69,,32.00318439645735,20.44316184031578
1673740800,70.19,,28.52025077122101,26.669320330381126
1673827200,64.92,,23.275947855508008,27.933127674395454
1673913600,63.36,,21.723554582545525,24.506584403091512
1674000000,63.33,,21.69370086575778,22.231067767937105
1674086400,56.92,,15.314956712110657,19.57740405347132
1674172800,59.48,,17.862473877997804,18.29037715195541
1674259200,65.77,,24.121803164493972,19.099744584867477
1674345600,61.99,,20.36023484923873,20.78150396391017
1674432000,64.39,,22.748532192257933,22.410190068663542
1674518400,61.33,,19.703453079908446,20.937406707135036
1674604800,61.51,,19.882575380634886,20.778186884267086
1674691200,57.03,,15.42442034033237,18.336816266958564
1674777600,55,,13.404318837695293,16.237104852887516
1674864000,54.49,,12.89680565230371,13.90851494344379
1674950400,58.92,,17.305204497959995,14.53544299598633
1675036800,56.4,,14.797492287789826,14.999834146017841
1675123200,58.82,,17.205692108667527,16.436129631472447
1675209600,58.03,,16.41954423325704,16.140909543238127
1675296000,57.71,,16.101104587521146,16.575446976481903
1675382400,54.26,,12.667927156931034,15.062858659236404
1675468800,54.17,,12.578366006567817,13.782465917006663
1675555200,55.23,,13.633197333067962,12.95983016552227
1675641600,54.56,,12.966464324808438,13.059342554814739
1675728000,53.31,,11.7225594586526,12.774073705509664
1675814400,52.99,,11.404119812916708,12.031047865459248
1675900800,51.96,,10.379142203204298,11.168607158257865
1675987200,48.68,,7.115135834411382,9.632799283510794
1676073600,47.14,,5.582645039307393,7.69230769230769
1676160000,47.47,,5.911035923972531,6.202938932563767
1676246400,50.64,,9.065578664543734,6.853086542607884
1676332800,49.17,,7.602746541944471,7.526453710153578
1676419200,52.69,,11.105582645039302,9.257969283842504
1676505600,58.79,,17.175838391879786,11.96138919295452
1676592000,60.76,,19.136232460941383,15.805884499286824
1676678400,58.36,,16.74793511792218,17.68666865691445
1676764800,59.93,,18.31027962981391,18.064815736225825
1676851200,60.74,,19.116329983082892,18.05818157693966
1676937600,60.82,,19.195939894516865,18.87418316913789
1677024000,56.83,,15.225395561747433,17.845888479782396
1677110400,54.93,,13.334660165190563,15.91866520715162
1677196800,50.51,,8.936212558463524,12.498756095133837
1677283200,50.29,,8.717285302020098,10.32938600855806
1677369600,51.35,,9.77211662852025,9.141871496334623
1677456000,50.43,,8.856602647029554,9.115334859189966
1677542400,50.36,,8.786943974524826,9.138554416691543
1677628800,54.72,,13.125684147676383,10.256410256410254
1677715200,53.71,,12.120609015822469,11.344412379341227
1677801600,52.31,,10.727435565727932,11.99124290974226
1677888000,51.58,,10.000995123892922,10.94967990181444
1677974400,50.85,,9.274554682057916,10.000995123892922
1678060800,51.78,,10.200019902477857,9.825189902809564
1678147200,51.46,,9.881580256741964,9.785384947092577
1678233600,50.12,,8.548114240222903,9.543238133147574
1678320000,54.5,,12.906756891232957,10.44548379606594
1678406400,54.21,,12.618170962284804,11.357680697913551
1678492800,59.86,,18.24062095730918,14.588516270275646
1678579200,58.91,,17.295253259030744,16.05134839287491
1678665600,62.24,,20.609015822469896,18.71496334626994
1678752000,63.47,,21.83301821076724,19.912429097422628
1678838400,64.16,,22.519653696885257,21.6538959100408
1678924800,62.45,,20.817991839984074,21.72355458254552
1679011200,66.63,,24.977609712409187,22.771751749759506
1679097600,67.25,,25.59458652602249,23.796729359471914
1679184000,73.32,,31.634988556075218,27.4023949315023
1679270400,68.24,,26.579759180017906,27.936444754038536
1679356800,70.07,,28.400835904070046,28.871861213387728
1679443200,63.89,,22.2509702457956,25.743855109961185
1679529600,66.44,,24.788536172753503,25.146780774206388
1679616000,65.08,,23.43516767837595,23.49155803230835
1679702400,61.6,,19.972136530998107,22.731946794042518
1679788800,63.22,,21.584237237536072,21.663847148970046
1679875200,62.11,,20.479649716389687,20.678674494974626
1679961600,60.14,,18.51925564732809,20.194380867084618
1680048000,64.49,,22.848044581550397,20.61564998175606
1680134400,62.75,,21.116529007861477,20.827943078913325
1680220800,58.53,,16.917106179719372,20.293893256377086
1680307200,58.15,,16.538959100407997,18.190864762662954
1680393600,60.28,,18.658572992337543,17.371546090821642
1680480000,61.83,,20.20101502637078,18.466182373038777
1680566400,59.65,,18.031644939795,18.963744319501114
1680652800,58.02,,16.409592994327795,18.21408432016453
1680739200,57.1,,15.494079012837096,16.645105648986636
1680825600,54.51,,12.916708130162203,14.94012671244237
1680912000,55.26,,13.663051049855703,14.024612730951674
1680998400,58.56,,16.946959896507114,14.508906358841678
1681084800,62.16,,20.52940591103592,17.046472285799585
1681171200,60.18,,18.559060603045076,18.67847547019604
1681257600,55.86,,14.260125385610506,17.782863966563838
1681344000,55.48,,13.881978306299128,15.567054764984908
1681430400,53.49,,11.901681759379041,13.347928483762894
1681516800,53.81,,12.220121405114936,12.667927156931038
1681603200,56.39,,14.787541048860582,12.969781404451524
1681689600,55.6,,14.001393173450094,13.669685209141875
1681776000,55.64,,14.04119812916708,14.276710783825921
1681862400,55.68,,14.081003084884065,14.04119812916708
1681948800,56.12,,14.518857597770916,14.213686270607356
1682035200,54.83,,13.235147775898096,13.945002819517695
1682121600,54.53,,12.936610608020697,13.563538660563239
1682208000,54.22,,12.628122201214047,12.933293528377616
1682294400,52.72,,11.135436361827043,12.233389723687266
1682380800,52.38,,10.797094238232662,11.520217600424587
1682467200,55.51,,13.911832023086872,11.948120874382193
1682553600,55.07,,13.473977510200019,12.72763459050652
1682640000,50.74,,9.165091053836203,12.183633529041034
1682726400,50.68,,9.10538362026072,10.581484061432318
1682812800,53.26,,11.672803264006365,9.981092646034433
1682899200,53.18,,11.593193352572392,10.790460078946497
1682985600,53.2,,11.61309583043089,11.626364149003221
1683072000,52.91,,11.32450990148273,11.510266361495342
1683158400,51.91,,10.32938600855806,11.088997246823899
1683244800,51.67,,10.090556274256144,10.581484061432317
1683331200,50.53,,8.956115036322021,9.792019106378747
1683417600,51.68,,10.10050751318539,9.715726274587857
1683504000,51.34,,9.762165389591006,9.606262646366146
1683590400,51.99,,10.408995919992037,10.09055627425615
1683676800,50.87,,9.294457159916405,9.821872823166489
1683763200,51.22,,9.642750522440041,9.7820678674495
1683849600,50.13,,8.558065479152155,9.165091053836205
1683936000,48.33,,6.766842471887747,8.32255282449332
1684022400,48.02,,6.458354065081104,7.261087338707007
1684108800,52.27,,10.687630610010947,7.970942382326605
1684195200,50.57,,8.995919992039006,8.713968222377025
1684281600,49.72,,8.150064683053037,9.277871761701002
1684368000,46.28,,4.7268384913921775,7.290941055494745
1684454400,46.53,,4.975619464623345,5.950840879689525
1684540800,46.34,,4.78654592496766,4.8296679603277335
1684627200,47.02,,5.463230172156435,5.07513185391582
1684713600,47.58,,6.020499552194245,5.423425216439452
1684800000,50.07,,8.498358045576673,6.660695923309124
1684886400,51.32,,9.742262911732508,8.087040169834482
1684972800,47.76,,6.199621852920685,8.146747603409962
1685059200,45.24,,3.6919096427505234,6.5445981358012455
1685145600,43.09,,1.5523932729624859,3.8146415895445713
1685232000,49.93,,8.359040700567219,4.534447872093415
1685318400,47.12,,5.562742561448896,5.1580588449928735
1685404800,44.68,,3.1346402627127063,5.6854745082429465
1685491200,43.93,,2.3882973430192043,3.6952267223936084
1685577600,42.13,,0.5970743357548028,2.040003980495577
1685664000,41.4,,1.47850778419661,1.487959820990212
1685750400,39.75,,0.039096862476785406,0.7048929941427393
1685836800,41.69,,2.658387503638299,1.3919973834372315
1685923200,40.11,,1.1254487241680378,1.274311030094374
1686009600,43.65,,4.560007761715334,2.781281329840557
1686096000,45.63,,6.481032308140098,4.05549626467449
1686182400,41.35,,2.32851460172698,4.456518223860804
1686268800,40.8,,1.7948966721645427,3.534814527343874
1686355200,43.37,,4.288347724847186,2.803919666246236
1686441600,42.81,,3.745027651110895,3.2760906827075407
1686528000,46.45,,7.276608130396817,5.1033278354516325
1686614400,45.38,,6.238478703793538,5.753371495100416
1686700800,44.66,,5.539924323275437,6.35167038582193
1686787200,46.63,,8.129564941251193,6.635989322773388
1686873600,45.06,,6.46766169154229,6.7123836520229725
1686960000,42.95,,4.234148406901663,6.277125013231715
1687046400,45.41,,7.777510233566089,6.1597734440033465
1687132800,45.22,,7.548759932578853,6.520139524348868
1687219200,52.71,,16.566337587286295,10.630869251143745
1687305600,55.83,,20.322658319287257,14.812585279717467
1687392000,51.05,,14.56778232602937,17.15225941086764
1687478400,52.71,,16.566337587286295,17.15225941086764
1687564800,49.15,,12.280279316156989,14.471466409824217
1687651200,49.51,,12.713700939080177,13.853439280841151
1687737600,49.51,,12.713700939080177,12.569227064772447
1687824000,48.92,,12.003371057067179,12.47692431174251
1687910400,48.44,,11.425475559836258,12.047515851994538
1687996800,43.52,,5.502046713219359,9.64363111004093
1688083200,46.06,,8.560077052732964,8.495866441929525
1688169600,46.56,,9.16205152901517,7.741391764989163
1688256000,47.88,,10.751264146400192,9.491130909382774
1688342400,49.05,,12.159884420900546,10.691066698771968
1688428800,46.61,,9.222248976643385,10.71113251464804
1688515200,46.45,,9.029617144233084,10.137250180592337
1688601600,47.96,,10.847580062605342,9.699815394493935
1688688000,45.04,,7.332049121117261,9.069748775985227
1688774400,44.01,,6.091981699975915,8.090536961232837
1688860800,43.89,,5.947507825668189,6.457179548920454
1688947200,44.26,,6.3929689381170185,6.144152821253708
1689033600,43.96,,6.031784252347697,6.124087005377635
1689120000,41.26,,2.781122080423784,5.068625090296166
1689206400,45.15,,7.464483505899344,5.425796612890275
1689292800,42.21,,3.924873585359978,4.723493057227701
1689379200,42.98,,4.85191427883457,5.41375712336463
1689465600,42.1,,3.792439200577894,4.189742354924147
1689552000,42.9,,4.755598362629419,4.466650614013961
1689638400,42.67,,4.478690103539608,4.342242555582307
1689724800,40.53,,1.9022393450517676,3.712175937073598
1689811200,41.62,,3.2145437033469713,3.1984910506461155
1689897600,38.76,,0.15591268889421378,1.7575652457643172
1689984000,39.07,,2.0200826934435923,1.7968463618949257
1690070400,39.27,,2.2563496751329044,1.4774483524902369
1690156800,38.25,,1.0513880685174253,1.775940145697974
1690243200,37.77,,1.5197568389057798,1.6091648608520364
1690329600,38.15,,1.963993453355155,1.51171278692612
1690416000,36.36,,0.023345395120807775,1.1690318957939139
1690502400,35.47,,0.482980680772771,0.8234398430829112
1690588800,34.96,,0.9670079635949959,0.49111134649619154
1690675200,36.33,,2.525597269624572,1.325195304664113
1690761600,36.77,,3.0261660978384564,2.1729237770193417
1690848000,36.56,,2.7872582480091044,2.7796738718240444
1690934400,36.82,,3.083048919226395,2.9654910883579855
1691020800,36.21,,2.3890784982935167,2.753128555176339
1691107200,34.37,,0.2957906712172901,1.9226393629124006
1691193600,33.79,,0.41765436279489493,1.0341745107685671
1691280000,34.03,,0.8005412109595229,0.5046620816572357
1691366400,36.29,,3.3487428120419427,1.5223127952654532
1691452800,39.85,,7.362724095162928,3.8373360393881306
1691539200,38.73,,6.099898522945086,5.603788476716652
1691625600,36.2,,3.2472657571315846,5.569962791746533
1691712000,32.74,,0,3.115721426692223
1691798400,32.38,,1.070640176600444,1.4393019779106755
1691884800,33.76,,2.5938189845474584,1.2214863870493005
1691971200,35.01,,3.9735099337748316,2.5459896983075776
1692057600,34.58,,3.4988962472406158,3.3554083885209685
1692144000,36.56,,5.684326710816779,4.385577630610741
1692230400,52.3,,23.057395143487852,10.746872700515084
1692316800,43.58,,13.4326710816777,14.05813097866078
1692403200,43.01,,12.803532008830018,16.431199411331857
1692489600,43.18,,12.991169977924944,13.07579102281089
1692576000,42.63,,12.384105960264902,12.72626931567329
1692662400,42.13,,11.832229580573953,12.402501839587934
1692748800,43.38,,13.211920529801326,12.476085356880063
1692835200,41.72,,11.379690949227369,12.141280353200884
1692921600,36.31,,5.408388520971305,10.000000000000002
1693008000,35.52,,4.536423841059605,7.108167770419428
1693094400,36.05,,5.121412803532005,5.02207505518764
1693180800,36.42,,5.529801324503312,5.06254598969831
1693267200,40.6,,10.143487858719647,6.931567328918323
1693353600,38.18,,7.472406181015452,7.715231788079472
1693440000,35.98,,5.044150110375272,7.553348050036791
1693526400,36.09,,5.165562913907288,5.89403973509934
1693612800,35.57,,4.591611479028697,4.933774834437088
1693699200,37.84,,7.09713024282561,5.618101545253867
1693785600,38.3,,7.604856512141276,6.431199411331863
1693872000,39.79,,9.249448123620306,7.983811626195734
1693958400,39.41,,8.830022075055183,8.561442236938923
1694044800,39.74,,9.194260485651215,9.091243561442235
1694131200,40,,9.481236203090507,9.168506254598968
1694217600,39.75,,9.205298013245033,9.293598233995587
1694304000,40.52,,10.055187637969098,9.58057395143488
1694390400,44.33,,14.260485651214124,11.173657100809422
1694476800,43.57,,13.421633554083884,12.579102281089037
1694563200,44.05,,13.951434878587193,13.87785136129507
1694649600,41.71,,11.368653421633553,12.913907284768213
1694736000,39.14,,8.532008830022074,11.284032376747609
1694822400,39.52,,8.9514348785872,9.617365710080945
1694908800,39.83,,9.293598233995581,8.925680647534953
1694995200,41.48,,11.114790286975712,9.786607799852833
1695081600,42.53,,12.27373068432671,10.894039735099335
1695168000,43.01,,12.803532008830018,12.064017660044149
1695254400,41.37,,10.993377483443705,12.023546725533478
1695340800,37.29,,6.490066225165561,10.095658572479763
1695427200,37.64,,6.876379690949227,8.119941133186167
1695513600,38.6,,7.93598233995585,7.100809418690215
1695600000,39.25,,8.653421633554084,7.821927888153055
1695686400,38.67,,8.013245033112582,8.200883002207506
1695772800,36.06,,5.13245033112583,7.266372332597499
1695859200,38.63,,7.969094922737309,7.038263428991908
1695945600,33.04,,1.799116997792493,4.966887417218547
1696032000,35.89,,4.9448123620309055,4.9043414275202375
1696118400,37.5,,6.721854304635761,4.488594554819721
1696204800,38.17,,7.461368653421634,6.376011773362769
1696291200,37.96,,7.229580573951435,7.137601177336279
1696377600,37.28,,6.479028697571745,7.0566593083149405
1696464000,36.75,,5.894039735099337,6.534216335540841
1696550400,35.06,,4.0286975717439315,5.467255334805007
1696636800,37.61,,6.843267108167769,5.588668138337014
1696723200,37.85,,7.108167770419427,5.9933774834437115
1696809600,36.81,,5.960264900662254,6.637233259749819
1696896000,38.53,,7.858719646799117,6.975717439293601
1696982400,36.88,,6.037527593818987,6.618837380426787
1697068800,35.19,,4.172185430463573,6.02281089036056
1697155200,35.37,,4.3708609271523144,4.86019131714496
1697241600,36.53,,5.6512141280353205,4.7314201618837375
1697328000,38.16,,7.45033112582781,5.824135393671817
1697414400,42.63,,12.384105960264902,8.495217071376013
1697500800,41.08,,10.673289183222954,10.16924208977189
1697587200,39.24,,8.642384105960266,10.566593083149376
1697673600,39.18,,8.57615894039735,9.297277409860193
1697760000,44.26,,14.18322295805739,10.467255334805005
1697846400,45.9,,15.993377483443705,12.917586460632817
1697932800,48.81,,19.205298013245034,16.46063281824871
1698019200,55.37,,26.44591611479028,20.548197203826337
1698105600,54.19,,25.143487858719638,23.59823399558498
1698192000,58.36,,29.746136865342162,27.11184694628403
1698278400,55.02,,26.059602649006624,26.98307579102281
1698364800,47.19,,17.417218543046353,24.40765268579838
1698451200,50.23,,20.772626931567324,21.41648270787343
1698537600,54.21,,25.165562913907284,21.11846946284032
1698624000,53.89,,24.812362030905074,23.58351729212656
1698710400,54.76,,25.772626931567327,25.25018395879323
1698796800,59.78,,31.313465783664455,27.299484915378954
1698883200,60,,31.556291390728475,29.54746136865342
1698969600,57.89,,29.22737306843267,30.699043414275206
1699056000,62.46,,34.271523178807946,31.685062545989698
1699142400,60.1,,31.666666666666664,31.72185430463576
1699228800,57.36,,28.64238410596026,31.526857983811624
1699315200,55.48,,26.56732891832229,28.958793230316406
1699401600,57.58,,28.88520971302428,28.031640912435616
1699488000,58.87,,32.7060505002382,29.386196377194924
1699574400,56.84,,31.50006193484455,31.03044071603568
1699660800,58.09,,33.048433048433054,32.4181818278386
1699747200,58.33,,33.34572030224204,32.63140509517322
1699833600,56.26,,30.781617738139477,32.391923696271526
1699920000,56.24,,34.562917594654785,32.89675187834544
1700006400,60.51,,40.50668151447661,35.28373894909029
1700092800,55.35,,35.60910307898259,36.89290072937133
1700179200,55.4,,46.152366294728736,40.75605029606265
1700265600,54.38,,44.190073105040405,41.98384749291725
1700352000,56.54,,48.34551750673336,46.22931896883417
1700438400,57.94,,51.038861100423226,47.858150570732334
1700524800,55.72,,46.76798768757214,48.71745543157624
1700611200,55.5,,49.70084588405199,49.16923155734912
1700697600,53.87,,50.313620071684575,48.92748454776957
1700784000,53.65,,51.805264383880726,50.606576779872434
1700870400,52.13,,48.26461681807594,50.12783375788041
1700956800,53.19,,50.733752620545054,50.267877940833905
1701043200,50.62,,44.747262986256686,47.91521080829256
1701129600,50.58,,44.654088050314456,46.71170121903873
1701216000,51.9,,47.7288609364081,45.71007065765975
1701302400,49.8,,42.83717679944094,45.0733752620545
1701388800,51.46,,46.703936641043555,45.75665812563087
1701475200,52.35,,48.7770789657582,46.106064135414236
1701561600,54.72,,54.29769392033542,49.92623650904574
1701648000,55.09,,55.15956207780107,52.74477832129824
1701734400,55.71,,56.60377358490565,55.353676527680726
1701820800,53.71,,51.94502678779408,54.56945415016694
1701907200,52.4,,48.89354763568599,52.48078266946192
1701993600,53.72,,51.96832052177963,50.93563164841991
1702080000,53.98,,52.573957605404125,51.145275254289935
1702166400,55.03,,55.01979967388772,53.18735926702383
1702252800,55.59,,56.32424877707897,54.63933535212362
1702339200,53.87,,52.31772653156299,54.553924994176576
1702425600,53.46,,51.36268343815513,53.33488624893238
1702512000,53.13,,50.59399021663173,51.424800062116624
1702598400,54.15,,52.96995108315862,51.64220824598184
1702684800,53.81,,52.17796412764965,51.913968475813355
1702771200,54.6,,54.01816911250873,53.05536144110568
1702857600,56.02,,57.32587933845796,54.50733752620547
1702944000,57.62,,61.052876776147194,57.465641742371304
1703030400,58.1,,62.17097600745399,60.1832440406864
1703116800,58.63,,63.405543908688564,62.20979889742993
1703203200,57.24,,60.167714884696004,61.914744933612866
1703289600,56.97,,59.53878406708594,61.03734762015685
1703376000,58.73,,63.638481248544124,61.11499340010871
1703462400,58.26,,62.543675751222914,61.90698035561767
1703548800,59.98,,66.55019799673886,64.24411833216864
1703635200,64.35,,76.72955974842766,68.60781116546316
1703721600,63.75,,75.3319357092942,72.87056448482025
1703808000,62.5,,72.42021896109945,74.82723813960712
1703894400,63.11,,73.84113673421848,73.86443046820405
1703980800,64.71,,77.56813417190773,74.60982995574189
1704067200,66.81,,82.45981830887492,77.95636307166704
1704153600,63.75,,75.3319357092942,78.45329606335895
1704240000,65.17,,78.63964593524342,78.81046665113752
1704326400,65.34,,79.03563941299791,77.66907368584516
1704412800,67.64,,84.39319822967622,80.6894945259725
1704499200,71.39,,93.12834847426042,85.51906203897818
1704585600,71.81,,94.10668530165385,90.54274400186348
1704672000,67.16,,83.27509899836943,90.17004425809455
1704758400,64.17,,76.31027253668763,84.5640189455703
1704844800,62.7,,72.88609364081061,77.49048839195589
1704931200,57.3,,60.30747728860934,69.83461448870253
1705017600,57.42,,60.58700209643605,64.593524341952
1705104000,55.07,,55.11297460982995,58.66915133162511
1705190400,56.87,,59.30584672723035,58.335274477832115
1705276800,55.96,,57.1861169345446,57.20164609053497
1705363200,55.16,,55.322618215699954,57.27152729249163
1705449600,50.79,,45.14325646401117,52.55066387141858
1705536000,48.31,,39.366410435592826,46.61076170510132
1705622400,48.04,,38.73747961798276,41.082382172528916
1705708800,47.96,,38.55112974609829,38.88500659989129
1705795200,47.82,,38.225017470300486,38.50454227812718
1705881600,48.98,,40.92709061262519,39.234412609674656
1705968000,49.59,,42.34800838574424,40.50003882288997
1706054400,47.54,,37.57279291870486,40.28263063902477
1706140800,45.01,,31.679478220358714,37.200093174935944
1706227200,43.73,,28.697880270207303,32.65005046975697
